@relation C:\Users\Mishel\Desktop\SADPRACTICA4\DATOS\sms_spam\sms_spam\ 

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
1199,'I guess you could be as good an excuse as any, lol.',ham	
1200,'We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx',ham	
1201,'No, I was trying it all weekend ;V',ham	
1202,'K give me a sec, breaking a  &lt;#&gt;  at cstore',ham	
1203,'Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?',ham	
1204,'Well then you have a great weekend!',ham	
1205,'Give her something to drink, if she takes it and doesnt vomit then you her temp might drop. If she unmits however let me know.',ham	
1206,'Damn, can you make it tonight or do you want to just wait til tomorrow',ham	
1207,'Thats the way you should stay oh.',ham	
1208,'Even my brother is not like to speak with me. They treat me like aids patent.',ham	
1209,'K. I will sent it again',ham	
1210,'Do u knw dis no. &lt;#&gt; ?',ham	
1211,'Cool, want me to go to kappa or should I meet you outside mu',ham	
1212,'We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that',ham	
1213,'Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?',ham	
1214,'Hey i will be really pretty late... You want to go for the lesson first? I will join you. Im only reaching tp mrt',ham	
1215,'I AM AT THE GAS STATION. GO THERE.',ham	
1216,'says the  &lt;#&gt;  year old with a man and money. Im down to my last  &lt;#&gt; . Still waiting for that check.',ham	
1217,'Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng',ham	
1218,'Theoretically yeah, he could be able to come',ham	
1219,'&lt;#&gt;  am I think? Should say on syllabus',ham	
1220,', im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ',ham	
1221,'	Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ',spam
1222,'You all ready for * big day tomorrow?',ham	
1223,'Normally i use to drink more water daily:)',ham	
1224,'Like  &lt;#&gt; , same question',ham	
1225,'Can help u swoop by picking u up from wherever ur other birds r meeting if u want.',ham	
1226,'Youd like that wouldnt you? Jerk!',ham	
1227,'	Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx',spam
1228,'Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx',ham	
1229,'	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470',spam
1230,'Nope but ill b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)',ham	
1231,'Congrats. Thats great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing',ham	
1232,'Friendship is not a game to play, It is not a word to say, It doesn\t start on March and ends on May, It is tomorrow, yesterday, today and e',ham	
1233,'No screaming means shouting..',ham	
1234,'Almost there, see u in a sec',ham	
1235,'Will ü b going to esplanade fr home?',ham	
1236,'	Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg',spam
1237,'	RCT THNQ Adrian for U text. Rgds Vatian',spam
1238,'	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04',spam
1239,'Ball is moving a lot.will spin in last :)so very difficult to bat:)',ham	
1240,'Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.',ham	
1241,'K so am I, how much for an 8th? Fifty?',ham	
1242,'Huh so late... Fr dinner?',ham	
1243,'G.W.R',ham	
1244,'No break time one... How... I come out n get my stuff fr ü?',ham	
1245,'Pls pls find out from aunt nike.',ham	
1246,'Ill be late...',ham	
1247,'	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now',spam
1248,'Haha awesome, omw back now then',ham	
1249,'Babe ? I lost you ... Will you try rebooting ?',ham	
1250,'happened here while you were adventuring',ham	
1251,'When you just put in the + sign, choose my number and the pin will show. Right?',ham	
1252,'I am not at all happy with what you saying or doing',ham	
1253,'	Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm',spam
1254,'Call to the number which is available in appointment. And ask to connect the call to waheed fathima.',ham	
1255,'The greatest test of courage on earth is to bear defeat without losing heart....gn tc',ham	
1256,'Dont put your phone on silent mode ok',ham	
1257,'Im at work. Please call',ham	
1258,'Do well :)all will for little time. Thing of good times ahead:',ham	
1259,'Hmmm:)how many players selected?',ham	
1260,'Thanx 4 sending me home...',ham	
1261,'Poor girl cant go one day lmao',ham	
1262,'Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;',ham	
1263,'Sorry, Ill call later in meeting any thing related to trade please call Arul. &lt;#&gt; ',ham	
1264,'	URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM',spam
1265,'Here got lots of hair dresser fr china.',ham	
1266,'Have you finished work yet? :)',ham	
1267,'	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl',spam
1268,'	You have 1 new message. Call 0207-083-6089',spam
1269,'Omg if its not one thing its another. My cat has worms :/ when does this bad day end?',ham	
1270,'I take it we didnt have the phone callon Friday. Can we assume we wont have it this year now?',ham	
1271,'Wats da model num of ur phone?',ham	
1272,'Hmmm ... And imagine after youve come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?',ham	
1273,'Ok..',ham	
1274,'Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate',ham	
1275,'Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow',ham	
1276,'	FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+',spam
1277,'Thanx...',ham	
1278,'Talk to g and x about that',ham	
1279,'Dont you have message offer',ham	
1280,'Sorry that took so long, omw now',ham	
1281,'Ok no problem... Yup im going to sch at 4 if i rem correctly...',ham	
1282,'	Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)',spam
1283,'S:-)if we have one good partnership going we will take lead:)',ham	
1284,'oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight im free leh... And theres a kb lesson tonight',ham	
1285,'Easy ah?sen got selected means its good..',ham	
1286,'Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!',ham	
1287,'Where r we meeting?',ham	
1288,'Nope. I just forgot. Will show next week',ham	
1289,'All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as cant stay late tomorrow. Same time + place as always?',ham	
1290,'From someone not to smoke when every time Ive smoked in the last two weeks is because of you calling or texting me that you wanted to smoke',ham	
1291,'Well Im going to be an aunty!',ham	
1292,'	URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only',spam
1293,'Ok... Take ur time n enjoy ur dinner...',ham	
1294,'Beautiful Truth against Gravity.. Read carefully: "Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.." GOODMORNING',ham	
1295,'Okay same with me. Well thanks for the clarification',ham	
1296,'Wat makes u thk ill fall down. But actually i thk im quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.',ham	
1297,'I know she called me',ham	
1298,'	Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&',spam
1299,'But ill b going 2 sch on mon. My sis need 2 take smth.',ham	
1300,'Is avatar supposed to have subtoitles',ham	
1301,'Yup but its not giving me problems now so mayb ill jus leave it...',ham	
1302,'	Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&Cs apply 08452810073 for details 18+',spam
1303,'Did u fix the teeth?if not do it asap.ok take care.',ham	
1304,'OH MR SHEFFIELD! You wanna play THAT game, okay. Youre the boss and Im the nanny. You give me a raise and Ill give YOU one!!',ham	
1305,'Im wif him now buying tix lar...',ham	
1306,'	Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088',spam
1307,'	Refused a loan? Secured or Unsecured? Cant get credit? Call free now 0800 195 6669 or text back help & we will!',spam
1308,'	REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode',spam
1309,'Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos theres nt much lesson to go if we attend kb on sat...',ham	
1310,'Sorry, Ill call later',ham	
1311,'So hows the weather over there?',ham	
1312,'NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;',ham	
1313,'Better than bb. If he wont use it, his wife will or them doctor',ham	
1314,'Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?',ham	
1315,'Ok i found dis pierre cardin one which looks normal costs 20 its on sale.',ham	
1316,'Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)',ham	
1317,'	Hi ya babe x u 4goten bout me? scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!',spam
1318,'Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite',ham	
1319,'	UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117',spam
1320,'Sry da..jst nw only i came to home..',ham	
1321,'K Im leaving soon, be there a little after 9',ham	
1322,'Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)',ham	
1323,'Machan you go to gym tomorrow,  i wil come late goodnight.',ham	
1324,'Wen did you get so spiritual and deep. Thats great',ham	
1325,'Pls tell nelson that the bbs are no longer comin. The money i was expecting aint coming',ham	
1326,'What time. I‘m out until prob 3 or so',ham	
1327,'Ha ha - had popped down to the loo when you hello-ed me. Hello!',ham	
1328,'Im not driving... Raining! Then ill get caught at e mrt station lor.',ham	
1329,'Remind me how to get there and I shall do so',ham	
1330,'Hi :)finally i completed the course:)',ham	
1331,'Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being SIMPLE is very difficult...;-) :-)',ham	
1332,'	Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx',spam
1333,'I accidentally deleted the message. Resend please.',ham	
1334,'Let me know if you need anything else. Salad or desert or something... How many beers shall i get?',ham	
1335,'No problem. We will be spending a lot of quality time together...',ham	
1336,'Good Morning plz call me sir',ham	
1337,'HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG',ham	
1338,'Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!',ham	
1339,'Ü say until like dat i dun buy ericsson oso cannot oredi lar...',ham	
1340,'	Oh my god! Ive found your number again! Im so glad, text me back xafter this msgs cst std ntwk chg £1.50',spam
1341,'Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;',ham	
1342,'Im done. C ü there.',ham	
1343,'Eh den sat u book e kb liao huh...',ham	
1344,'May i call You later Pls',ham	
1345,'Well theres not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going',ham	
1346,'By the way, rencontre is to meet again. Mountains dont....',ham	
1347,'Sitting in mu waiting for everyone to get out of my suite so I can take a shower',ham	
1348,'U r too much close to my heart. If u go away i will be shattered. Plz stay with me.',ham	
1349,'Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around',ham	
1350,'I cant pick the phone right now. Pls send a message',ham	
1351,'I re-met alex nichols from middle school and it turns out hes dealing!',ham	
1352,'make that 3! 4 fucks sake?! x',ham	
