@relation sms_spam

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
988,'R u still working now?',ham	
989,'Fyi Im gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit',ham	
990,'Well at this right Im gonna have to get up and check todays steam sales/pee so text me when you want me to come get you',ham	
991,'aathi..where are you dear..',ham	
992,'Haha good to hear, Im officially paid and on the market for an 8th',ham	
993,'I cant believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight',ham	
994,'WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!',ham	
995,'i dnt wnt to tlk wid u',ham	
996,'Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!',ham	
997,'Ok set let u noe e details later...',ham	
998,'Shall i ask one thing if you dont mistake me.',ham	
999,'Also hi wesley howve you been',ham	
1000,'Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?',ham	
1001,'Exactly. Anyways how far. Is jide her to study or just visiting',ham	
1002,'V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night',ham	
1003,'So the sun is anti sleep medicine.',ham	
1004,'I will take care of financial problem.i will help:)',ham	
1005,'Great. Im in church now, will holla when i get out',ham	
1006,'Id say thats a good sign but, well, you know my track record at reading women',ham	
1007,'	Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ',spam
1008,'sure, but make sure he knows we aint smokin yet',ham	
1009,'Ok. But i finish at 6.',ham	
1010,'S.s:)i thinl role is like sachin.just standing. Others have to hit.',ham	
1011,'Check audreys status right now',ham	
1012,'Ü called dad oredi...',ham	
1013,'"Response" is one of d powerful weapon 2 occupy a place in others HEART... So, always give response 2 who cares 4 U"... Gud night..swt dreams..take care',ham	
1014,'I doubt you could handle 5 times per night in any case...',ham	
1015,'K..i deleted my contact that why?',ham	
1016,'	Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18',spam
1017,'	U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870',spam
1018,'Shall i get my pouch?',ham	
1019,'Keep yourself safe for me because I need you and I miss you already and I envy everyone that sees you in real life',ham	
1020,'I think were going to finns now, come',ham	
1021,'Coffee cake, i guess...',ham	
1022,'i thought we were doing a king of the hill thing there.',ham	
1023,'This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...',ham	
1024,'Just sleeping..and surfing',ham	
1025,'	Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!',spam
1026,'	URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm',spam
1027,'When/where do I pick you up',ham	
1028,'Yeah, wheres your class at?',ham	
1029,'Dear :-/ why you mood off. I cant drive so i brother to drive',ham	
1030,'Uh, heads up we dont have THAT much left',ham	
1031,'Honey boo Im missing u.',ham	
1032,'Gam gone after outstanding innings.',ham	
1033,'(I should add that I dont really care and if you cant I can at least get this dude to fuck off but hey, your money if you want it)',ham	
1034,'We r outside already.',ham	
1035,'Hey do you want anything to buy:)',ham	
1036,'Nothing, i got msg frm tht unknown no..',ham	
1037,'Is she replying. Has boye changed his phone number',ham	
1038,'	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p',spam
1039,'How to Make a girl Happy? Its not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..',ham	
1040,'U studying in sch or going home? Anyway ill b going 2 sch later.',ham	
1041,'Yes..but they said its IT.,',ham	
1042,'There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?',ham	
1043,'Yes da. Any plm at ur office',ham	
1044,'	FreeMsg: Hey - Im Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts',spam
1045,'From 5 to 2 only my work timing.',ham	
1046,'Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx',ham	
1047,' said kiss, kiss, i cant do the sound effects! He is a gorgeous man isnt he! Kind of person who needs a smile to brighten his day! ',ham	
1048,'	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only',spam
1049,'R we still meeting 4 dinner tonight?',ham	
1050,'Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?',ham	
1051,'Aldrine, rakhesh ex RTM here.pls call.urgent.',ham	
1052,'True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.',ham	
1053,'How dare you change my ring',ham	
1054,'Alright, were all set here, text the man',ham	
1055,'	Money i have won wining number 946 wot do i do next',spam
1056,'How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem',ham	
1057,'Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.',ham	
1058,';-( oh well, c u later',ham	
1059,'"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch" gdeve..',ham	
1060,'Haha... can... But im having dinner with my cousin...',ham	
1061,'Ugh I dont wanna get out of bed. Its so warm.',ham	
1062,'I want to see your pretty pussy...',ham	
1063,'Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order',ham	
1064,'Were gonna go get some tacos',ham	
1065,'I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop',ham	
1066,'Youll never believe this but i have actually got off at taunton. Wow',ham	
1067,'ok....take care.umma to you too...',ham	
1068,'Sorry man, accidentally left my phone on silent last night and didnt check it til I got up',ham	
1069,'Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her',ham	
1070,'Yar else ill thk of all sorts of funny things.',ham	
1071,'	Call FREEPHONE 0800 542 0578 now!',spam
1072,'Just sent it. So what type of food do you like?',ham	
1073,'When did dad get back.',ham	
1074,'Give one miss from that number please',ham	
1075,'Huh so early.. Then ü having dinner outside izzit?',ham	
1076,'Get the door, Im here',ham	
1077,'	You have 1 new message. Please call 08715205273',spam
1078,'Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? Ill text you',ham	
1079,'Im in a meeting, call me later at',ham	
1080,'So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.',ham	
1081,'Sounds like something that someone testing me would sayy',ham	
1082,'Can you please send me my auntys number',ham	
1083,'My uncles in Atlanta. Wish you guys a great semester.',ham	
1084,'	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p',spam
1085,'Yupz... Ive oredi booked slots 4 my weekends liao... ',ham	
1086,'Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow',ham	
1087,'I love to cuddle! I want to hold you in my strong arms right now...',ham	
1088,'I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon',ham	
1089,'	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription',spam
1090,'Whenre you guys getting back? G said you were thinking about not staying for mcr',ham	
1091,'	ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&Cs apply 08452810073 for details 18+',spam
1092,'	This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only',spam
1093,'Aight should I just plan to come up later tonight?',ham	
1094,'Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)',ham	
1095,'Pls help me tell Ashley that i cant find her number oh',ham	
1096,'Oh oh... Den muz change plan liao... Go back have to yan jiu again...',ham	
1097,'Please dont say like that. Hi hi hi',ham	
1098,'No plans yet. What are you doing ?',ham	
1099,'Ok...',ham	
1100,'As usual..iam fine, happy &amp; doing well..:)',ham	
1101,'I notice you like looking in the shit mirror youre turning into a right freak',ham	
1102,'Whos there say hi to our drugdealer',ham	
1103,'	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only',spam
1104,'K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, Ill tell you when they know for sure',ham	
1105,'I have no money 4 steve mate! !',ham	
1106,'When should I come over?',ham	
1107,'Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary',ham	
1108,'Unless its a situation where YOU GO GURL would be more appropriate',ham	
1109,'Then what about further plan?',ham	
1110,'Dunno he jus say go lido. Same time 930.',ham	
1111,'S:-)kallis wont play in first two odi:-)',ham	
1112,'Arun can u transfr me d amt',ham	
1113,'Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola',ham	
1114,'Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?',ham	
1115,'Ugh its been a long day. Im exhausted. Just want to cuddle up and take a nap',ham	
1116,'Long time. You remember me today.',ham	
1117,'Ya it came a while ago',ham	
1118,'I cant describe how lucky you are that Im actually awake by noon',ham	
1119,'I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.',ham	
1120,'life alle mone,eppolum oru pole allalo',ham	
1121,'To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola',ham	
1122,'Crucify is c not s. You should have told me earlier.',ham	
1123,'Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!',ham	
1124,'	WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.',spam
1125,'Mm you ask him to come its enough :-)',ham	
1126,'PS U no ur a grown up now right?',ham	
1127,'HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com',ham	
1128,'It shall be fine. I have avalarr now. Will hollalater',ham	
1129,'Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. Weve given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago',ham	
1130,'I dont think he has spatula hands!',ham	
1131,'What should i eat fo lunch senor',ham	
1132,'Later i guess. I needa do mcat study too.',ham	
1133,'It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke',ham	
